,offspring,model
1383,98,alpha=1.5
1384,113,alpha=1.5
1385,83,alpha=1.5
1386,100,alpha=1.5
1387,107,alpha=1.5
1388,91,alpha=1.5
1389,108,alpha=1.5
1390,84,alpha=1.5
1391,91,alpha=1.5
1392,103,alpha=1.5
1393,114,alpha=1.5
1394,117,alpha=1.5
1395,100,alpha=1.5
1396,89,alpha=1.5
1397,99,alpha=1.5
1398,79,alpha=1.5
1399,96,alpha=1.5
1400,95,alpha=1.5
1401,89,alpha=1.5
1402,101,alpha=1.5
1403,97,alpha=1.5
1404,108,alpha=1.5
1405,100,alpha=1.5
1406,108,alpha=1.5
1407,102,alpha=1.5
1408,79,alpha=1.5
1409,79,alpha=1.5
1410,108,alpha=1.5
1411,98,alpha=1.5
1412,116,alpha=1.5
1413,92,alpha=1.5
1414,91,alpha=1.5
1415,127,alpha=1.5
1416,100,alpha=1.5
1417,91,alpha=1.5
1418,101,alpha=1.5
1419,84,alpha=1.5
1420,89,alpha=1.5
1421,97,alpha=1.5
1422,86,alpha=1.5
1423,95,alpha=1.5
1424,94,alpha=1.5
1425,95,alpha=1.5
1426,121,alpha=1.5
1427,85,alpha=1.5
1428,101,alpha=1.5
1429,103,alpha=1.5
1430,100,alpha=1.5
1431,88,alpha=1.5
1432,97,alpha=1.5
1433,98,alpha=1.5
1434,94,alpha=1.5
1435,107,alpha=1.5
1436,96,alpha=1.5
1437,105,alpha=1.5
1438,102,alpha=1.5
1439,92,alpha=1.5
1440,101,alpha=1.5
1441,105,alpha=1.5
1442,95,alpha=1.5
1443,102,alpha=1.5
1444,97,alpha=1.5
1445,87,alpha=1.5
1446,106,alpha=1.5
1447,91,alpha=1.5
1448,107,alpha=1.5
1449,116,alpha=1.5
1450,92,alpha=1.5
1451,100,alpha=1.5
1452,112,alpha=1.5
1453,110,alpha=1.5
1454,101,alpha=1.5
1455,95,alpha=1.5
1456,98,alpha=1.5
1457,81,alpha=1.5
1458,95,alpha=1.5
1459,104,alpha=1.5
1460,104,alpha=1.5
1461,109,alpha=1.5
1462,108,alpha=1.5
1463,112,alpha=1.5
1464,99,alpha=1.5
1465,94,alpha=1.5
1466,111,alpha=1.5
1467,94,alpha=1.5
1468,93,alpha=1.5
1469,103,alpha=1.5
1470,107,alpha=1.5
1471,94,alpha=1.5
1472,100,alpha=1.5
1473,94,alpha=1.5
1474,110,alpha=1.5
1475,105,alpha=1.5
1476,100,alpha=1.5
1477,95,alpha=1.5
1478,93,alpha=1.5
1479,108,alpha=1.5
1480,91,alpha=1.5
1481,116,alpha=1.5
1482,84,alpha=1.5
1483,94,alpha=1.5
1484,97,alpha=1.5
1485,98,alpha=1.5
1486,104,alpha=1.5
1487,87,alpha=1.5
1488,95,alpha=1.5
1489,105,alpha=1.5
1490,94,alpha=1.5
1491,104,alpha=1.5
1492,89,alpha=1.5
1493,106,alpha=1.5
1494,87,alpha=1.5
1495,92,alpha=1.5
1496,105,alpha=1.5
1497,100,alpha=1.5
1498,115,alpha=1.5
1499,122,alpha=1.5
1500,111,alpha=1.5
1501,107,alpha=1.5
1502,97,alpha=1.5
1503,97,alpha=1.5
1504,110,alpha=1.5
1505,104,alpha=1.5
1506,94,alpha=1.5
1507,82,alpha=1.5
1508,97,alpha=1.5
1509,98,alpha=1.5
1510,116,alpha=1.5
1511,110,alpha=1.5
1512,107,alpha=1.5
1513,97,alpha=1.5
1514,91,alpha=1.5
1515,89,alpha=1.5
1516,96,alpha=1.5
1517,81,alpha=1.5
1518,103,alpha=1.5
1519,101,alpha=1.5
1520,98,alpha=1.5
1521,103,alpha=1.5
1522,112,alpha=1.5
1523,106,alpha=1.5
1524,94,alpha=1.5
1525,98,alpha=1.5
1526,103,alpha=1.5
1527,94,alpha=1.5
1528,98,alpha=1.5
1529,114,alpha=1.5
1530,114,alpha=1.5
1531,90,alpha=1.5
1532,85,alpha=1.5
1533,112,alpha=1.5
1534,107,alpha=1.5
1535,98,alpha=1.5
1536,105,alpha=1.5
1537,107,alpha=1.5
1538,102,alpha=1.5
1539,93,alpha=1.5
1540,107,alpha=1.5
1541,99,alpha=1.5
1542,106,alpha=1.5
1543,82,alpha=1.5
1544,99,alpha=1.5
1545,92,alpha=1.5
1546,122,alpha=1.5
1547,102,alpha=1.5
1548,130,alpha=1.5
1549,100,alpha=1.5
1550,101,alpha=1.5
1551,87,alpha=1.5
1552,89,alpha=1.5
1553,100,alpha=1.5
1554,90,alpha=1.5
1555,114,alpha=1.5
1556,105,alpha=1.5
1557,128,alpha=1.5
1558,84,alpha=1.5
1559,102,alpha=1.5
1560,91,alpha=1.5
1561,106,alpha=1.5
1562,92,alpha=1.5
1563,99,alpha=1.5
1564,110,alpha=1.5
1565,100,alpha=1.5
1566,103,alpha=1.5
1567,91,alpha=1.5
1568,92,alpha=1.5
1569,107,alpha=1.5
1570,100,alpha=1.5
1571,106,alpha=1.5
1572,105,alpha=1.5
1573,107,alpha=1.5
1574,73,alpha=1.5
1575,88,alpha=1.5
1576,79,alpha=1.5
1577,86,alpha=1.5
1578,102,alpha=1.5
1579,97,alpha=1.5
1580,95,alpha=1.5
1581,96,alpha=1.5
1582,90,alpha=1.5
1583,97,alpha=1.5
1584,87,alpha=1.5
1585,104,alpha=1.5
1586,113,alpha=1.5
1587,93,alpha=1.5
1588,95,alpha=1.5
1589,99,alpha=1.5
1590,97,alpha=1.5
1591,106,alpha=1.5
1592,90,alpha=1.5
1593,97,alpha=1.5
1594,101,alpha=1.5
1595,95,alpha=1.5
1596,95,alpha=1.5
1597,108,alpha=1.5
1598,78,alpha=1.5
1599,105,alpha=1.5
1600,96,alpha=1.5
1601,97,alpha=1.5
1602,109,alpha=1.5
1603,87,alpha=1.5
1604,109,alpha=1.5
1605,108,alpha=1.5
1606,112,alpha=1.5
1607,82,alpha=1.5
1608,102,alpha=1.5
1609,87,alpha=1.5
1610,112,alpha=1.5
1611,102,alpha=1.5
1612,82,alpha=1.5
1613,100,alpha=1.5
1614,96,alpha=1.5
1615,87,alpha=1.5
1616,100,alpha=1.5
1617,114,alpha=1.5
1618,95,alpha=1.5
1619,117,alpha=1.5
1620,104,alpha=1.5
1621,105,alpha=1.5
1622,103,alpha=1.5
1623,102,alpha=1.5
1624,107,alpha=1.5
1625,98,alpha=1.5
1626,114,alpha=1.5
1627,120,alpha=1.5
1628,104,alpha=1.5
1629,97,alpha=1.5
1630,87,alpha=1.5
1631,114,alpha=1.5
1632,92,alpha=1.5
1633,98,alpha=1.5
1634,83,alpha=1.5
1635,103,alpha=1.5
1636,108,alpha=1.5
1637,93,alpha=1.5
1638,111,alpha=1.5
1639,115,alpha=1.5
1640,96,alpha=1.5
1641,110,alpha=1.5
1642,101,alpha=1.5
1643,94,alpha=1.5
1644,103,alpha=1.5
1645,99,alpha=1.5
1646,109,alpha=1.5
1647,99,alpha=1.5
1648,93,alpha=1.5
1649,117,alpha=1.5
1650,107,alpha=1.5
1651,113,alpha=1.5
1652,100,alpha=1.5
1653,95,alpha=1.5
1654,84,alpha=1.5
1655,96,alpha=1.5
1656,103,alpha=1.5
1657,105,alpha=1.5
1658,98,alpha=1.5
1659,111,alpha=1.5
1660,100,alpha=1.5
1661,120,alpha=1.5
1662,95,alpha=1.5
1663,112,alpha=1.5
1664,91,alpha=1.5
1665,91,alpha=1.5
1666,105,alpha=1.5
1667,81,alpha=1.5
1668,108,alpha=1.5
1669,123,alpha=1.5
1670,95,alpha=1.5
1671,92,alpha=1.5
1672,103,alpha=1.5
1673,111,alpha=1.5
1674,92,alpha=1.5
1675,103,alpha=1.5
1676,90,alpha=1.5
1677,102,alpha=1.5
1678,123,alpha=1.5
1679,84,alpha=1.5
1680,97,alpha=1.5
1681,108,alpha=1.5
1682,97,alpha=1.5
1683,87,alpha=1.5
1684,99,alpha=1.5
1685,108,alpha=1.5
1686,102,alpha=1.5
1687,109,alpha=1.5
1688,84,alpha=1.5
1689,100,alpha=1.5
1690,98,alpha=1.5
1691,97,alpha=1.5
1692,97,alpha=1.5
1693,102,alpha=1.5
1694,109,alpha=1.5
1695,115,alpha=1.5
1696,114,alpha=1.5
1697,97,alpha=1.5
1698,100,alpha=1.5
1699,96,alpha=1.5
1700,118,alpha=1.5
1701,113,alpha=1.5
1702,91,alpha=1.5
1703,116,alpha=1.5
1704,106,alpha=1.5
1705,97,alpha=1.5
1706,113,alpha=1.5
1707,90,alpha=1.5
1708,86,alpha=1.5
1709,107,alpha=1.5
1710,115,alpha=1.5
1711,105,alpha=1.5
1712,83,alpha=1.5
1713,101,alpha=1.5
1714,84,alpha=1.5
1715,106,alpha=1.5
1716,96,alpha=1.5
1717,93,alpha=1.5
1718,99,alpha=1.5
1719,110,alpha=1.5
1720,95,alpha=1.5
1721,93,alpha=1.5
1722,106,alpha=1.5
1723,104,alpha=1.5
1724,82,alpha=1.5
1725,113,alpha=1.5
1726,101,alpha=1.5
1727,86,alpha=1.5
1728,109,alpha=1.5
1729,107,alpha=1.5
1730,99,alpha=1.5
1731,96,alpha=1.5
1732,100,alpha=1.5
1733,115,alpha=1.5
1734,94,alpha=1.5
1735,94,alpha=1.5
1736,104,alpha=1.5
1737,98,alpha=1.5
1738,102,alpha=1.5
1739,99,alpha=1.5
1740,96,alpha=1.5
1741,99,alpha=1.5
1742,102,alpha=1.5
1743,99,alpha=1.5
1744,116,alpha=1.5
1745,94,alpha=1.5
1746,108,alpha=1.5
1747,88,alpha=1.5
1748,104,alpha=1.5
1749,92,alpha=1.5
1750,86,alpha=1.5
1751,87,alpha=1.5
1752,114,alpha=1.5
1753,109,alpha=1.5
1754,87,alpha=1.5
1755,106,alpha=1.5
1756,106,alpha=1.5
1757,93,alpha=1.5
1758,103,alpha=1.5
1759,98,alpha=1.5
1760,116,alpha=1.5
1761,104,alpha=1.5
1762,103,alpha=1.5
1763,100,alpha=1.5
1764,100,alpha=1.5
1765,98,alpha=1.5
1766,107,alpha=1.5
1767,88,alpha=1.5
1768,84,alpha=1.5
1769,89,alpha=1.5
1770,86,alpha=1.5
1771,114,alpha=1.5
1772,94,alpha=1.5
1773,100,alpha=1.5
1774,103,alpha=1.5
1775,86,alpha=1.5
1776,111,alpha=1.5
1777,109,alpha=1.5
1778,96,alpha=1.5
1779,89,alpha=1.5
1780,96,alpha=1.5
1781,95,alpha=1.5
1782,85,alpha=1.5
1783,114,alpha=1.5
1784,94,alpha=1.5
1785,101,alpha=1.5
1786,108,alpha=1.5
1787,88,alpha=1.5
1788,110,alpha=1.5
1789,98,alpha=1.5
1790,91,alpha=1.5
1791,92,alpha=1.5
1792,107,alpha=1.5
1793,90,alpha=1.5
1794,87,alpha=1.5
1795,112,alpha=1.5
1796,99,alpha=1.5
1797,106,alpha=1.5
1798,84,alpha=1.5
1799,104,alpha=1.5
1800,101,alpha=1.5
1801,104,alpha=1.5
1802,87,alpha=1.5
1803,104,alpha=1.5
1804,101,alpha=1.5
1805,88,alpha=1.5
1806,110,alpha=1.5
1807,87,alpha=1.5
1808,85,alpha=1.5
1809,101,alpha=1.5
1810,102,alpha=1.5
1811,99,alpha=1.5
1812,95,alpha=1.5
1813,99,alpha=1.5
1814,95,alpha=1.5
1815,112,alpha=1.5
1816,86,alpha=1.5
1817,95,alpha=1.5
1818,70,alpha=1.5
1819,101,alpha=1.5
1820,109,alpha=1.5
1821,79,alpha=1.5
1822,98,alpha=1.5
1823,103,alpha=1.5
1824,96,alpha=1.5
1825,112,alpha=1.5
1826,91,alpha=1.5
1827,87,alpha=1.5
1828,88,alpha=1.5
1829,105,alpha=1.5
1830,98,alpha=1.5
1831,91,alpha=1.5
1832,101,alpha=1.5
1833,80,alpha=1.5
1834,85,alpha=1.5
1835,96,alpha=1.5
1836,96,alpha=1.5
1837,93,alpha=1.5
1838,99,alpha=1.5
1839,118,alpha=1.5
1840,95,alpha=1.5
1841,122,alpha=1.5
1842,97,alpha=1.5
1843,115,alpha=1.5
1844,89,alpha=1.5
1845,81,alpha=1.5
1846,107,alpha=1.5
1847,92,alpha=1.5
1848,101,alpha=1.5
1849,113,alpha=1.5
1850,108,alpha=1.5
1851,96,alpha=1.5
1852,109,alpha=1.5
1853,92,alpha=1.5
1854,116,alpha=1.5
1855,101,alpha=1.5
1856,112,alpha=1.5
1857,115,alpha=1.5
1858,88,alpha=1.5
1859,106,alpha=1.5
1860,108,alpha=1.5
1861,94,alpha=1.5
1862,100,alpha=1.5
1863,110,alpha=1.5
1864,92,alpha=1.5
1865,104,alpha=1.5
1866,87,alpha=1.5
1867,99,alpha=1.5
1868,115,alpha=1.5
1869,113,alpha=1.5
1870,88,alpha=1.5
1871,98,alpha=1.5
1872,98,alpha=1.5
1873,98,alpha=1.5
1874,86,alpha=1.5
1875,106,alpha=1.5
1876,95,alpha=1.5
1877,94,alpha=1.5
1878,95,alpha=1.5
1879,86,alpha=1.5
1880,105,alpha=1.5
1881,106,alpha=1.5
1882,93,alpha=1.5
1883,101,alpha=1.5
1884,88,alpha=1.5
1885,105,alpha=1.5
1886,108,alpha=1.5
1887,102,alpha=1.5
1888,96,alpha=1.5
1889,107,alpha=1.5
1890,105,alpha=1.5
1891,79,alpha=1.5
1892,106,alpha=1.5
1893,96,alpha=1.5
1894,106,alpha=1.5
1895,101,alpha=1.5
1896,112,alpha=1.5
1897,105,alpha=1.5
1898,95,alpha=1.5
1899,88,alpha=1.5
1900,103,alpha=1.5
1901,80,alpha=1.5
1902,112,alpha=1.5
1903,83,alpha=1.5
1904,86,alpha=1.5
1905,104,alpha=1.5
1906,101,alpha=1.5
1907,107,alpha=1.5
1908,105,alpha=1.5
1909,113,alpha=1.5
1910,120,alpha=1.5
1911,110,alpha=1.5
1912,112,alpha=1.5
1913,99,alpha=1.5
1914,100,alpha=1.5
1915,98,alpha=1.5
1916,114,alpha=1.5
1917,108,alpha=1.5
1918,120,alpha=1.5
1919,100,alpha=1.5
1920,112,alpha=1.5
1921,103,alpha=1.5
1922,91,alpha=1.5
1923,106,alpha=1.5
1924,103,alpha=1.5
1925,89,alpha=1.5
1926,124,alpha=1.5
1927,97,alpha=1.5
1928,100,alpha=1.5
1929,92,alpha=1.5
1930,89,alpha=1.5
1931,116,alpha=1.5
1932,101,alpha=1.5
1933,106,alpha=1.5
1934,109,alpha=1.5
1935,119,alpha=1.5
1936,99,alpha=1.5
1937,97,alpha=1.5
1938,109,alpha=1.5
1939,91,alpha=1.5
1940,107,alpha=1.5
1941,109,alpha=1.5
1942,121,alpha=1.5
1943,101,alpha=1.5
1944,90,alpha=1.5
1945,112,alpha=1.5
1946,126,alpha=1.5
1947,113,alpha=1.5
1948,109,alpha=1.5
1949,98,alpha=1.5
1950,99,alpha=1.5
1951,96,alpha=1.5
1952,103,alpha=1.5
1953,100,alpha=1.5
1954,124,alpha=1.5
1955,86,alpha=1.5
1956,99,alpha=1.5
1957,96,alpha=1.5
1958,94,alpha=1.5
1959,82,alpha=1.5
1960,76,alpha=1.5
1961,105,alpha=1.5
1962,97,alpha=1.5
1963,106,alpha=1.5
1964,120,alpha=1.5
1965,86,alpha=1.5
1966,93,alpha=1.5
1967,102,alpha=1.5
1968,97,alpha=1.5
1969,78,alpha=1.5
1970,95,alpha=1.5
1971,99,alpha=1.5
1972,109,alpha=1.5
1973,87,alpha=1.5
1974,102,alpha=1.5
1975,103,alpha=1.5
1976,99,alpha=1.5
1977,100,alpha=1.5
1978,95,alpha=1.5
1979,116,alpha=1.5
1980,84,alpha=1.5
1981,110,alpha=1.5
1982,95,alpha=1.5
1983,94,alpha=1.5
1984,106,alpha=1.5
1985,87,alpha=1.5
1986,92,alpha=1.5
1987,105,alpha=1.5
1988,109,alpha=1.5
1989,114,alpha=1.5
1990,99,alpha=1.5
1991,100,alpha=1.5
1992,96,alpha=1.5
1993,105,alpha=1.5
1994,86,alpha=1.5
1995,107,alpha=1.5
1996,107,alpha=1.5
1997,93,alpha=1.5
1998,104,alpha=1.5
1999,84,alpha=1.5
2000,110,alpha=1.5
2001,109,alpha=1.5
2002,109,alpha=1.5
2003,112,alpha=1.5
2004,95,alpha=1.5
2005,100,alpha=1.5
2006,89,alpha=1.5
2007,98,alpha=1.5
2008,106,alpha=1.5
2009,107,alpha=1.5
2010,85,alpha=1.5
2011,114,alpha=1.5
2012,97,alpha=1.5
2013,101,alpha=1.5
2014,95,alpha=1.5
2015,110,alpha=1.5
2016,116,alpha=1.5
2017,104,alpha=1.5
2018,97,alpha=1.5
2019,98,alpha=1.5
2020,101,alpha=1.5
2021,113,alpha=1.5
2022,102,alpha=1.5
2023,115,alpha=1.5
2024,80,alpha=1.5
2025,91,alpha=1.5
2026,86,alpha=1.5
2027,85,alpha=1.5
2028,99,alpha=1.5
2029,94,alpha=1.5
2030,96,alpha=1.5
2031,109,alpha=1.5
2032,93,alpha=1.5
2033,94,alpha=1.5
2034,102,alpha=1.5
2035,98,alpha=1.5
2036,95,alpha=1.5
2037,93,alpha=1.5
2038,113,alpha=1.5
2039,91,alpha=1.5
2040,124,alpha=1.5
2041,117,alpha=1.5
2042,92,alpha=1.5
2043,99,alpha=1.5
2044,97,alpha=1.5
2045,110,alpha=1.5
2046,91,alpha=1.5
2047,105,alpha=1.5
2048,115,alpha=1.5
2049,105,alpha=1.5
2050,101,alpha=1.5
2051,96,alpha=1.5
2052,83,alpha=1.5
2053,81,alpha=1.5
2054,99,alpha=1.5
2055,97,alpha=1.5
2056,85,alpha=1.5
2057,94,alpha=1.5
2058,103,alpha=1.5
2059,87,alpha=1.5
2060,106,alpha=1.5
2061,96,alpha=1.5
2062,112,alpha=1.5
2063,120,alpha=1.5
2064,98,alpha=1.5
2065,101,alpha=1.5
2066,107,alpha=1.5
2067,104,alpha=1.5
2068,96,alpha=1.5
2069,83,alpha=1.5
2070,96,alpha=1.5
2071,108,alpha=1.5
2072,85,alpha=1.5
2073,107,alpha=1.5
2074,103,alpha=1.5
2075,118,alpha=1.5
2076,82,alpha=1.5
2077,81,alpha=1.5
2078,103,alpha=1.5
2079,100,alpha=1.5
2080,104,alpha=1.5
2081,92,alpha=1.5
2082,85,alpha=1.5
2083,75,alpha=1.5
2084,100,alpha=1.5
2085,98,alpha=1.5
2086,95,alpha=1.5
2087,101,alpha=1.5
2088,85,alpha=1.5
2089,97,alpha=1.5
2090,91,alpha=1.5
2091,80,alpha=1.5
2092,101,alpha=1.5
2093,106,alpha=1.5
2094,98,alpha=1.5
2095,101,alpha=1.5
2096,86,alpha=1.5
2097,94,alpha=1.5
2098,98,alpha=1.5
2099,90,alpha=1.5
2100,100,alpha=1.5
2101,102,alpha=1.5
2102,117,alpha=1.5
2103,107,alpha=1.5
2104,85,alpha=1.5
2105,95,alpha=1.5
2106,103,alpha=1.5
2107,105,alpha=1.5
2108,97,alpha=1.5
2109,99,alpha=1.5
2110,88,alpha=1.5
2111,112,alpha=1.5
2112,100,alpha=1.5
2113,102,alpha=1.5
2114,103,alpha=1.5
2115,94,alpha=1.5
2116,99,alpha=1.5
2117,92,alpha=1.5
2118,106,alpha=1.5
2119,73,alpha=1.5
2120,114,alpha=1.5
2121,99,alpha=1.5
2122,94,alpha=1.5
2123,100,alpha=1.5
2124,111,alpha=1.5
2125,100,alpha=1.5
2126,104,alpha=1.5
2127,107,alpha=1.5
2128,97,alpha=1.5
2129,111,alpha=1.5
2130,114,alpha=1.5
2131,119,alpha=1.5
2132,104,alpha=1.5
2133,95,alpha=1.5
2134,87,alpha=1.5
2135,96,alpha=1.5
2136,99,alpha=1.5
2137,99,alpha=1.5
2138,83,alpha=1.5
2139,104,alpha=1.5
2140,91,alpha=1.5
2141,100,alpha=1.5
2142,103,alpha=1.5
2143,114,alpha=1.5
2144,121,alpha=1.5
2145,114,alpha=1.5
2146,98,alpha=1.5
2147,98,alpha=1.5
2148,104,alpha=1.5
2149,94,alpha=1.5
2150,104,alpha=1.5
2151,105,alpha=1.5
2152,120,alpha=1.5
2153,99,alpha=1.5
2154,82,alpha=1.5
2155,114,alpha=1.5
2156,96,alpha=1.5
2157,108,alpha=1.5
2158,97,alpha=1.5
2159,115,alpha=1.5
2160,91,alpha=1.5
2161,103,alpha=1.5
2162,104,alpha=1.5
2163,104,alpha=1.5
2164,121,alpha=1.5
2165,91,alpha=1.5
2166,97,alpha=1.5
2167,116,alpha=1.5
2168,103,alpha=1.5
2169,99,alpha=1.5
2170,118,alpha=1.5
2171,91,alpha=1.5
2172,97,alpha=1.5
2173,104,alpha=1.5
2174,90,alpha=1.5
2175,107,alpha=1.5
2176,82,alpha=1.5
2177,97,alpha=1.5
2178,101,alpha=1.5
2179,126,alpha=1.5
2180,113,alpha=1.5
2181,93,alpha=1.5
2182,98,alpha=1.5
2183,108,alpha=1.5
2184,103,alpha=1.5
2185,102,alpha=1.5
2186,105,alpha=1.5
2187,103,alpha=1.5
2188,98,alpha=1.5
2189,100,alpha=1.5
2190,86,alpha=1.5
2191,104,alpha=1.5
2192,93,alpha=1.5
2193,88,alpha=1.5
2194,86,alpha=1.5
2195,82,alpha=1.5
2196,110,alpha=1.5
2197,114,alpha=1.5
2198,102,alpha=1.5
2199,95,alpha=1.5
2200,80,alpha=1.5
2201,98,alpha=1.5
2202,100,alpha=1.5
2203,85,alpha=1.5
2204,97,alpha=1.5
2205,94,alpha=1.5
2206,102,alpha=1.5
2207,83,alpha=1.5
2208,106,alpha=1.5
2209,88,alpha=1.5
2210,98,alpha=1.5
2211,86,alpha=1.5
2212,88,alpha=1.5
2213,94,alpha=1.5
2214,108,alpha=1.5
2215,92,alpha=1.5
2216,97,alpha=1.5
2217,99,alpha=1.5
2218,91,alpha=1.5
2219,127,alpha=1.5
2220,93,alpha=1.5
2221,87,alpha=1.5
2222,103,alpha=1.5
2223,109,alpha=1.5
2224,111,alpha=1.5
2225,96,alpha=1.5
2226,85,alpha=1.5
2227,89,alpha=1.5
2228,107,alpha=1.5
2229,90,alpha=1.5
2230,110,alpha=1.5
2231,106,alpha=1.5
2232,89,alpha=1.5
2233,119,alpha=1.5
2234,127,alpha=1.5
2235,109,alpha=1.5
2236,96,alpha=1.5
2237,101,alpha=1.5
2238,107,alpha=1.5
2239,91,alpha=1.5
2240,107,alpha=1.5
2241,92,alpha=1.5
2242,105,alpha=1.5
2243,112,alpha=1.5
2244,121,alpha=1.5
2245,79,alpha=1.5
2246,107,alpha=1.5
2247,105,alpha=1.5
2248,100,alpha=1.5
2249,75,alpha=1.5
2250,101,alpha=1.5
2251,108,alpha=1.5
2252,119,alpha=1.5
2253,107,alpha=1.5
2254,117,alpha=1.5
2255,89,alpha=1.5
2256,108,alpha=1.5
2257,112,alpha=1.5
2258,109,alpha=1.5
2259,127,alpha=1.5
2260,110,alpha=1.5
2261,98,alpha=1.5
2262,86,alpha=1.5
2263,88,alpha=1.5
2264,106,alpha=1.5
2265,88,alpha=1.5
2266,103,alpha=1.5
2267,103,alpha=1.5
2268,98,alpha=1.5
2269,91,alpha=1.5
2270,74,alpha=1.5
2271,104,alpha=1.5
2272,101,alpha=1.5
2273,102,alpha=1.5
2274,92,alpha=1.5
2275,111,alpha=1.5
2276,79,alpha=1.5
2277,119,alpha=1.5
2278,93,alpha=1.5
2279,96,alpha=1.5
2280,82,alpha=1.5
2281,104,alpha=1.5
2282,96,alpha=1.5
2283,98,alpha=1.5
2284,116,alpha=1.5
2285,112,alpha=1.5
2286,111,alpha=1.5
2287,89,alpha=1.5
2288,105,alpha=1.5
2289,113,alpha=1.5
2290,85,alpha=1.5
2291,98,alpha=1.5
2292,107,alpha=1.5
2293,89,alpha=1.5
2294,107,alpha=1.5
2295,97,alpha=1.5
2296,103,alpha=1.5
2297,104,alpha=1.5
2298,89,alpha=1.5
2299,98,alpha=1.5
2300,106,alpha=1.5
2301,82,alpha=1.5
2302,107,alpha=1.5
2303,90,alpha=1.5
2304,95,alpha=1.5
2305,113,alpha=1.5
2306,108,alpha=1.5
2307,107,alpha=1.5
2308,82,alpha=1.5
2309,110,alpha=1.5
2310,94,alpha=1.5
2311,97,alpha=1.5
2312,97,alpha=1.5
2313,93,alpha=1.5
2314,96,alpha=1.5
2315,97,alpha=1.5
2316,97,alpha=1.5
2317,88,alpha=1.5
2318,102,alpha=1.5
2319,85,alpha=1.5
2320,103,alpha=1.5
2321,103,alpha=1.5
2322,88,alpha=1.5
2323,113,alpha=1.5
2324,98,alpha=1.5
2325,101,alpha=1.5
2326,110,alpha=1.5
2327,106,alpha=1.5
2328,111,alpha=1.5
2329,114,alpha=1.5
2330,97,alpha=1.5
2331,105,alpha=1.5
2332,87,alpha=1.5
2333,91,alpha=1.5
2334,96,alpha=1.5
2335,102,alpha=1.5
2336,101,alpha=1.5
2337,98,alpha=1.5
2338,104,alpha=1.5
2339,103,alpha=1.5
2340,113,alpha=1.5
2341,70,alpha=1.5
2342,90,alpha=1.5
2343,96,alpha=1.5
2344,87,alpha=1.5
2345,118,alpha=1.5
2346,105,alpha=1.5
2347,98,alpha=1.5
2348,89,alpha=1.5
2349,123,alpha=1.5
2350,104,alpha=1.5
2351,103,alpha=1.5
2352,94,alpha=1.5
2353,114,alpha=1.5
2354,116,alpha=1.5
2355,110,alpha=1.5
2356,100,alpha=1.5
2357,87,alpha=1.5
2358,106,alpha=1.5
2359,108,alpha=1.5
2360,96,alpha=1.5
2361,101,alpha=1.5
2362,95,alpha=1.5
2363,108,alpha=1.5
2364,113,alpha=1.5
2365,105,alpha=1.5
2366,113,alpha=1.5
2367,90,alpha=1.5
2368,83,alpha=1.5
2369,111,alpha=1.5
2370,103,alpha=1.5
2371,99,alpha=1.5
2372,116,alpha=1.5
2373,89,alpha=1.5
2374,98,alpha=1.5
2375,107,alpha=1.5
2376,102,alpha=1.5
2377,119,alpha=1.5
2378,89,alpha=1.5
2379,122,alpha=1.5
2380,102,alpha=1.5
2381,98,alpha=1.5
2382,119,alpha=1.5
2383,90,alpha=1.5
2384,122,alpha=1.5
2385,91,alpha=1.5
2386,87,alpha=1.5
2387,100,alpha=1.5
2388,96,alpha=1.5
2389,118,alpha=1.5
2390,117,alpha=1.5
2391,114,alpha=1.5
2392,105,alpha=1.5
2393,98,alpha=1.5
2394,104,alpha=1.5
2395,110,alpha=1.5
2396,98,alpha=1.5
2397,92,alpha=1.5
2398,106,alpha=1.5
2399,103,alpha=1.5
2400,93,alpha=1.5
2401,79,alpha=1.5
2402,89,alpha=1.5
2403,118,alpha=1.5
2404,119,alpha=1.5
2405,103,alpha=1.5
2406,90,alpha=1.5
2407,110,alpha=1.5
2408,111,alpha=1.5
2409,92,alpha=1.5
2410,102,alpha=1.5
2411,95,alpha=1.5
2412,96,alpha=1.5
2413,107,alpha=1.5
2414,106,alpha=1.5
2415,100,alpha=1.5
2416,109,alpha=1.5
2417,94,alpha=1.5
2418,109,alpha=1.5
2419,107,alpha=1.5
2420,101,alpha=1.5
2421,95,alpha=1.5
2422,83,alpha=1.5
2423,105,alpha=1.5
2424,97,alpha=1.5
2425,93,alpha=1.5
2426,79,alpha=1.5
2427,96,alpha=1.5
2428,99,alpha=1.5
2429,110,alpha=1.5
2430,111,alpha=1.5
2431,103,alpha=1.5
2432,101,alpha=1.5
2433,101,alpha=1.5
2434,88,alpha=1.5
2435,109,alpha=1.5
2436,116,alpha=1.5
2437,102,alpha=1.5
2438,99,alpha=1.5
2439,111,alpha=1.5
2440,92,alpha=1.5
2441,94,alpha=1.5
2442,112,alpha=1.5
2443,101,alpha=1.5
2444,97,alpha=1.5
2445,109,alpha=1.5
2446,104,alpha=1.5
2447,89,alpha=1.5
2448,103,alpha=1.5
2449,95,alpha=1.5
2450,107,alpha=1.5
2451,99,alpha=1.5
2452,87,alpha=1.5
2453,104,alpha=1.5
2454,98,alpha=1.5
2455,87,alpha=1.5
2456,122,alpha=1.5
2457,94,alpha=1.5
2458,101,alpha=1.5
